tconst,averageRating,numVotes
tt3313632,4.1,18
tt3313760,6.8,24
tt3313792,7.9,10
tt3313858,5.7,8
tt3313864,5.3,420
tt3313908,5.9,855
tt3314002,7.8,27
tt3314006,3.9,10
tt3314212,5.5,46
tt3314232,4.6,14
tt3314260,8.0,11
tt3314376,6.1,1258
tt3314554,5.6,35
tt3314584,4.4,111
tt3314604,6.8,6
tt3314622,5.3,116
tt3314624,6.5,28
tt3314696,6.3,43
tt3315000,7.0,206
tt3315066,7.6,12
tt3315310,5.0,63
tt3315330,6.2,22
tt3315342,8.1,725239
tt3315380,5.0,1898
tt3315398,5.6,97
tt3315416,5.2,50
tt3315426,7.6,13
tt3315642,8.0,20
tt3315656,3.5,463
tt3316020,2.9,10
tt3316122,2.8,88
tt3316384,7.3,1973
tt3316406,5.5,212
tt3316738,3.5,25
tt3316760,3.7,23
tt3316832,3.5,32
tt3316948,6.1,90533
tt3316960,7.5,133157
tt3317022,6.2,39
tt3317158,3.1,420
tt3317208,6.1,4693
tt3317234,5.4,29710
tt3317242,7.5,115
tt3317310,4.3,33
tt3317362,5.8,291
tt3317382,3.8,33
tt3317710,6.6,42
tt3317728,4.9,131
tt3317762,4.7,506
tt3317776,6.7,114
tt3317874,4.6,3560
tt3317954,5.9,21
tt3317970,6.6,36
tt3318014,7.1,37
tt3318052,7.1,10
tt3318088,8.5,14
tt3318544,7.1,83
tt3318750,5.6,8464
tt3319018,6.5,1074
tt3319026,3.6,6
tt3319036,5.8,15
tt3319070,3.5,160
tt3319122,6.7,43
tt3319248,6.7,194
tt3319518,5.9,95
tt3319608,8.6,11
tt3319730,6.0,8457
tt3319920,5.6,39537
tt3320232,5.6,209
tt3320500,4.1,1917
tt3320542,8.2,6231
tt3320578,6.7,8107
tt3321144,6.8,65
tt3321300,6.2,22559
tt3321428,5.3,4162
tt3321470,4.6,799
tt3321770,6.2,106
tt3321922,6.4,64
tt3322072,6.8,9
tt3322156,5.9,16
tt3322364,7.1,93523
tt3322420,8.2,64964
tt3322498,4.3,34
tt3322506,3.9,495
tt3322778,7.0,54
tt3322814,6.1,323
tt3322892,4.6,11739
tt3322896,5.7,112
tt3322898,5.8,304
tt3322940,5.4,155140
tt3323304,8.6,28
tt3323318,5.8,275
tt3323364,8.2,14
tt3323588,3.0,258
tt3323638,4.1,1337
tt3323838,6.8,11
tt3323920,7.3,1352
tt3323940,4.7,29
tt3324068,6.0,8
tt3324286,5.9,795
tt3324302,6.5,58
tt3324494,6.4,2804
tt3324598,2.4,64
tt3324612,5.0,204
tt3324702,6.0,188
tt3324810,6.2,194
tt3324852,4.1,1047
tt3324868,5.6,8
tt3324952,5.5,36
tt3325098,4.8,133
tt3325154,6.1,241
tt3325588,5.0,708
tt3325654,5.9,23
tt3325766,1.7,7
tt3325838,6.8,7
tt3326026,6.0,59
tt3326046,5.6,46
tt3326096,5.4,209
tt3326106,5.1,116
tt3326156,4.2,13
tt3326180,7.1,22
tt3326350,4.2,122
tt3326846,6.3,84
tt3326880,4.8,1391
tt3326892,4.8,45
tt3327086,5.5,138
tt3327092,6.8,15
tt3327104,5.1,25
tt3327426,5.7,20
tt3327432,4.7,99
tt3327538,6.4,89
tt3327556,7.5,183
tt3327624,5.3,14482
tt3327856,5.7,21
tt3327918,4.3,38
tt3328130,8.3,28
tt3328290,8.2,9
tt3328374,6.9,46
tt3328424,5.4,15
tt3328442,5.3,2247
tt3328556,6.2,49
tt3328654,5.6,92
tt3328716,6.2,4396
tt3328720,5.4,1386
tt3328724,6.6,39
tt3328762,6.7,218
tt3328782,6.2,19
tt3328924,4.5,168
tt3328936,4.3,133
tt3328944,6.7,18
tt3329062,7.7,98
tt3329226,6.4,153
tt3329246,6.4,617
tt3329350,6.0,344
tt3329456,5.5,317
tt3329480,6.9,24
tt3329526,7.1,887
tt3329554,5.2,294
tt3329600,3.6,15
tt3329654,6.3,26
tt3329774,7.4,1010
tt3329878,4.6,7
tt3329956,5.5,425
tt3329964,6.7,33
tt3330194,6.1,25
tt3330206,3.5,59
tt3330482,5.3,85
tt3330764,5.8,7652
tt3330774,3.6,186
tt3330788,8.8,73
tt3330816,5.8,15
tt3330856,7.0,56
tt3330904,6.3,11
tt3330944,3.5,18
tt3330948,5.5,731
tt3331028,6.7,4471
tt3331274,7.9,10
tt3331326,5.8,68
tt3331702,4.3,24
tt3331846,7.4,7746
tt3331866,4.3,9
tt3331954,5.7,93
tt3331986,3.2,59
tt3331994,5.5,15
tt3332064,5.7,63478
tt3332122,4.8,116
tt3332282,3.3,357
tt3332304,7.3,2498
tt3332372,7.0,250
tt3332410,6.2,270
tt3332690,6.4,555
tt3333036,6.2,95
tt3333864,6.6,45
tt3333870,4.8,3325
tt3333920,5.1,137
tt3333968,5.6,550
tt3333970,5.6,9
tt3333980,7.1,4712
tt3334212,6.1,421
tt3334348,5.2,492
tt3334374,7.4,1246
tt3334390,3.4,173
tt3334418,5.3,2773
tt3334514,5.9,136
tt3334734,5.1,290
tt3334746,5.4,65
tt3334794,6.6,825
tt3334972,6.0,962
tt3334996,5.9,592
tt3335048,7.1,1790
tt3335054,6.4,23
tt3335192,6.4,906
tt3335210,2.5,23
tt3335606,6.2,24846
tt3335964,6.1,52
tt3336368,5.9,2028
tt3336370,6.7,58
tt3336632,5.0,47
tt3336654,7.4,621
tt3336658,4.9,62
tt3336718,6.8,14
tt3336906,7.4,15
tt3336930,5.9,118
tt3336934,7.1,394
tt3337188,6.2,90
tt3337212,6.8,7
tt3337550,7.6,4856
tt3337732,6.4,56
tt3337858,5.7,77
tt3338188,4.6,192
tt3338230,6.9,107
tt3338310,3.0,655
tt3338352,1.6,124
tt3338382,4.0,100
tt3338396,3.0,182
tt3338434,5.2,547
tt3338444,7.5,31
tt3338480,5.4,62
tt3338870,7.8,35
tt3338930,7.6,58
tt3339208,4.4,86
tt3339354,6.2,902
tt3339376,3.7,311
tt3339488,7.1,98
tt3339534,6.2,433
tt3339624,4.2,861
tt3339674,5.4,10758
tt3339680,5.2,1574
tt3340000,8.3,151
tt3340434,5.6,43
tt3340446,6.8,3546
tt3340612,6.0,77
tt3340870,7.0,16
tt3340880,5.9,38
tt3340908,6.8,114
tt3341072,6.2,2831
tt3341084,5.7,1183
tt3341088,4.4,66
tt3341170,4.5,323
tt3341438,7.2,17
tt3341448,5.2,33
tt3341488,7.4,7
tt3341536,6.1,30
tt3341582,7.8,1717
tt3341598,6.6,213
tt3341620,6.0,89
tt3341638,8.4,25
tt3341718,5.5,379
tt3341778,3.0,103
tt3341832,2.6,679
tt3341952,5.7,57
tt3342056,7.8,32
tt3342128,4.4,8
tt3342196,6.8,15
tt3342262,6.8,146
tt3342296,6.0,25
tt3342322,6.9,21
tt3342328,5.3,89
tt3342332,5.6,226
tt3342430,5.7,85
tt3342444,5.7,15
tt3342540,6.5,37
tt3342558,8.1,585
tt3342738,5.4,46
tt3342768,5.9,59
tt3342780,4.6,118
tt3342830,5.2,40
tt3342852,6.9,9
tt3342890,6.0,90
tt3342928,6.7,132
tt3343000,4.1,19
tt3343016,6.0,41
tt3343120,7.7,37
tt3343136,2.7,1924
tt3343350,3.4,578
tt3343750,5.7,10
tt3343784,5.6,3015
tt3343868,3.2,2437
tt3344394,6.7,8
tt3344542,6.3,10
tt3344686,4.1,685
tt3344694,6.7,7380
tt3344922,6.4,5270
tt3344928,6.2,943
tt3344998,7.0,211
tt3345120,6.5,15
tt3345450,6.4,259
tt3345466,4.7,262
tt3345472,6.9,4726
tt3345474,6.5,2798
tt3345528,4.6,31
tt3345670,7.2,423
tt3345788,6.0,35
tt3345830,7.4,111
tt3345868,4.5,329
tt3345952,7.0,3895
tt3346224,5.7,7176
tt3346462,7.0,34
tt3346824,6.2,1527
tt3346976,7.5,18
tt3347254,6.1,37
tt3347374,8.0,10
tt3347666,3.6,69
tt3347696,5.2,21
tt3347782,6.4,62
tt3347812,6.3,212
tt3347912,5.5,115
tt3347944,1.9,229
tt3347976,7.0,22281
tt3347994,5.1,312
tt3348102,6.5,4913
tt3348372,4.2,20
tt3348504,6.3,89
tt3348716,7.3,37
tt3348730,5.7,77416
tt3349414,5.2,10
tt3349550,5.0,99
tt3349578,5.4,4494
tt3349644,5.0,13
tt3349728,4.9,123
tt3349772,4.0,815
tt3350042,6.2,31
tt3350058,4.1,83
tt3350098,7.9,93
tt3350376,2.7,168
tt3350432,6.8,22
tt3350436,2.5,619
tt3350528,5.2,39
tt3350890,4.6,1231
tt3350996,4.3,2684
tt3351004,5.5,499
tt3351348,6.4,49
tt3351428,4.9,242
tt3351718,5.3,30
tt3352034,4.7,882
tt3352168,6.5,627
tt3352390,5.2,25988
tt3352748,5.2,205
tt3353010,4.7,20
tt3353060,5.7,1211
tt3353132,3.8,101
tt3353138,2.7,140
tt3353196,7.4,49
tt3353358,8.3,9
tt3353822,6.5,87
tt3353850,5.5,1321
tt3354096,6.6,795
tt3354222,6.4,6504
tt3354302,6.4,549
tt3354306,6.5,507
tt3354720,5.6,10
tt3355014,6.4,2509
tt3355128,6.9,56
tt3355152,4.5,65
tt3355434,4.1,31
tt3355510,4.9,1209
tt3355854,4.1,12
tt3355944,7.3,21
tt3356038,3.7,29
tt3356176,5.7,208
tt3356470,5.0,9
tt3356682,5.4,423
tt3357178,6.7,169
tt3357388,6.4,16
tt3357416,5.2,209
tt3357918,5.5,149
tt3358012,6.4,33
tt3358034,8.1,21
tt3358072,6.4,6
tt3358296,3.3,319
tt3358304,5.2,406
tt3358328,5.1,362
tt3358470,5.7,782
tt3358508,6.2,154
tt3358534,6.4,625
tt3358654,5.0,225
tt3358832,5.2,28
tt3359078,3.4,5
tt3359290,5.5,2316
tt3359366,7.6,180
tt3359518,7.2,76
tt3359642,6.3,40
tt3359650,4.3,273
tt3359754,5.8,196
tt3359766,6.2,10
tt3359868,6.0,68
tt3359872,3.0,145
tt3360038,6.7,1614
tt3360110,7.5,86
tt3360128,4.4,255
tt3360148,7.8,99
tt3360280,4.0,8
tt3360350,6.8,31
tt3360824,8.0,34
tt3360828,4.2,457
tt3360944,5.8,41
tt3361068,2.4,137
tt3361074,7.8,45
tt3361152,5.8,62
tt3361186,2.4,434
tt3361192,4.6,104
tt3361644,6.3,52
tt3361792,6.8,39286
tt3361856,5.0,43
tt3361874,7.6,168
tt3362124,5.0,43
tt3362238,4.9,690
tt3362590,4.3,373
tt3362670,6.7,58
tt3362830,4.4,30
tt3362908,3.8,494
tt3363202,6.1,89
tt3363402,7.8,31
tt3363888,4.7,933
tt3363912,6.0,279
tt3364066,4.2,40
tt3364162,4.4,10
tt3364242,6.6,612
tt3364264,5.9,2017
tt3364298,5.2,21
tt3364386,5.7,189
tt3364722,5.9,16
tt3364946,5.0,121
tt3365084,6.8,27
tt3365280,6.0,59
tt3365338,4.3,264
tt3365348,7.6,15
tt3365430,6.0,13
tt3365690,8.0,2775
tt3365778,7.0,7321
tt3365874,5.9,11
tt3365886,6.4,401
tt3365888,5.8,28
tt3365980,6.2,10
tt3367114,5.1,121
tt3367250,4.0,161
tt3367282,6.5,51
tt3367294,4.8,1048
tt3367296,7.1,249
tt3367686,3.3,1579
tt3367736,7.3,27
tt3368222,6.9,2856
tt3368378,7.3,123
tt3368510,3.9,31
tt3369096,5.9,391
tt3369248,6.2,910
tt3369286,4.8,199
tt3369350,5.8,412
tt3369624,4.5,262
tt3369670,6.7,1244
tt3369676,2.3,755
tt3369694,5.5,63
tt3369750,2.9,240
tt3369806,6.6,26799
tt3370702,3.5,245
tt3370900,4.6,42
tt3371366,5.2,147827
tt3371582,5.0,94
tt3371698,6.7,83
tt3372090,7.8,9
tt3373262,6.1,47
tt3373410,1.1,146
tt3373496,6.4,12
tt3374220,6.2,46
tt3374760,6.3,9
tt3374816,4.6,3794
tt3374864,5.1,11
tt3374866,4.8,419
tt3374966,7.1,8290
tt3375070,6.2,16
tt3375108,5.9,430
tt3375154,6.2,119
tt3375286,4.3,1574
tt3375544,6.1,20
tt3375556,5.8,25
tt3376404,5.0,19
tt3376504,6.4,30
tt3376560,7.0,36
tt3376596,5.9,35
tt3376810,6.0,62
tt3376820,5.8,11
tt3376876,6.7,38
tt3377240,4.5,163
tt3377374,6.6,145
tt3377380,8.8,13
tt3377456,5.2,42
tt3377548,5.7,286
tt3377798,2.9,442
tt3377886,3.6,21
tt3377988,6.3,43
tt3378000,2.2,163
tt3378222,6.9,78
tt3378266,5.4,81
tt3378384,3.4,237
tt3378470,3.6,21
tt3379358,7.1,928
tt3379372,4.5,159
tt3379440,6.5,25
tt3379456,5.4,1236
tt3379470,6.1,30
tt3379544,5.1,70
tt3379694,6.0,179
tt3379812,7.3,246
tt3379814,4.2,1677
tt3380060,6.1,49
tt3380090,5.4,20
tt3380104,3.6,443
tt3380190,4.0,7
tt3380264,4.5,4123
tt3380368,6.2,111
tt3380766,6.6,24
tt3380800,5.1,71
tt3381008,6.2,100297
tt3381068,3.5,377
tt3381498,6.0,16
tt3381600,6.1,196
tt3381610,5.3,836
tt3381754,7.1,599
tt3381844,8.4,48
tt3381858,7.7,90
tt3382148,2.7,3365
tt3382388,8.1,170
tt3382428,7.7,28
tt3382770,6.5,27
tt3382842,1.8,1422
tt3382888,5.8,658
tt3383214,4.8,782
tt3383262,6.2,1261
tt3383420,5.2,165
tt3383750,7.5,36
tt3383784,7.4,21
tt3384118,7.4,8
tt3384138,6.0,348
tt3384176,2.7,10
tt3384180,5.3,729
tt3384218,7.0,14
tt3384350,4.3,1736
tt3384800,6.0,13
tt3384870,4.2,803
tt3384876,5.5,95
tt3384904,2.5,2145
tt3385270,5.8,62
tt3385334,5.8,375
tt3385354,5.9,95
tt3385490,6.4,47
tt3385516,6.9,422886
tt3385524,7.2,36788
tt3385704,5.3,94
tt3385846,5.6,13
tt3385854,7.1,486
tt3385860,5.5,8
tt3385874,7.9,9
tt3386042,2.8,427
tt3386144,6.7,326
tt3386254,4.7,571
tt3386560,4.8,319
tt3386890,6.6,41
tt3386928,3.8,532
tt3387094,7.1,1310
tt3387140,6.7,95
tt3387266,6.8,15990
tt3387432,6.3,99
tt3387520,6.2,73568
tt3387542,4.8,42265
tt3387582,6.0,39
tt3387648,6.0,30949
tt3388008,6.5,48
tt3388014,7.0,9
tt3388088,4.5,16
tt3388280,5.1,32
tt3389236,5.4,182
tt3389296,6.5,106
tt3389736,6.1,10
tt3390012,7.2,9
tt3390170,5.8,15
tt3390376,5.8,880
tt3390550,5.2,1515
tt3390572,8.1,54340
tt3390728,5.2,581
tt3390762,7.1,13
tt3391348,3.2,189
tt3391692,6.2,10
tt3391866,6.8,32
tt3391908,5.7,473
tt3392330,6.8,1620
tt3392740,5.9,222
tt3392998,6.0,100
tt3393060,6.6,36
tt3393070,3.3,1805
tt3393164,5.0,249
tt3393372,4.7,385
tt3393422,6.8,15
tt3393702,5.8,113
tt3393762,6.7,275
tt3393782,7.8,80
tt3393786,6.1,153760
tt3394420,8.5,7860
tt3394510,5.7,914
tt3394564,7.2,620
tt3394674,3.8,75
tt3394758,5.3,388
tt3394878,5.8,105
tt3394972,5.4,623
tt3395024,7.2,47
tt3395128,3.8,14
tt3395184,6.7,27808
tt3395272,6.6,83
tt3395286,4.8,16
tt3395294,4.3,234
tt3395316,6.6,12
tt3395494,7.5,46
tt3395532,6.9,49
tt3395582,5.5,1156
tt3395608,7.9,3113
tt3395648,6.6,698
tt3395908,7.2,1141
tt3396014,5.2,19
tt3396114,5.8,1421
tt3396166,4.6,2775
tt3396208,4.8,238
tt3396636,5.3,23
tt3396654,6.7,684
tt3396820,4.6,97
tt3396842,5.0,439
tt3396910,8.5,4285
tt3397026,5.7,1037
tt3397082,5.6,675
tt3397096,5.9,146
tt3397146,3.3,33
tt3397160,6.7,2327
tt3397418,6.3,23
tt3397556,4.8,2115
tt3397754,5.9,5687
tt3397838,7.8,72
tt3397884,7.6,415273
tt3397918,4.6,6339
tt3397948,4.3,1183
tt3397992,3.2,389
tt3398048,4.2,3169
tt3398052,6.1,5746
tt3398066,4.2,1648
tt3398178,6.8,97
tt3398252,4.4,4486
tt3398268,7.7,38968
tt3398436,5.3,1795
tt3398738,3.7,143
tt3398788,4.5,1567
tt3398808,5.5,649
tt3398868,4.9,628
tt3398978,7.0,98
tt3399024,6.7,16334
tt3399032,4.7,141
tt3399042,6.6,107
tt3399052,5.4,15
tt3399054,5.8,702
tt3399074,4.0,11
tt3399078,3.2,427
tt3399118,5.1,151
tt3399154,5.9,663
tt3399454,5.5,294
tt3399462,6.1,906
tt3399484,3.8,4495
tt3399862,5.5,96
tt3399888,6.4,423
tt3399896,5.4,6004
tt3399916,6.3,4902
tt3400058,3.5,391
tt3400060,3.1,475
tt3400150,6.6,96
tt3400214,6.3,137
tt3400286,5.8,159
tt3400522,5.0,207
tt3400616,5.9,51
tt3400626,5.6,156
tt3400630,5.2,217
tt3400688,6.7,95
tt3400872,6.5,446
tt3400912,3.8,20
tt3400932,4.3,169
tt3400960,3.8,12
tt3400980,6.3,955
tt3401026,7.2,47
tt3401174,6.3,174
tt3401338,3.8,392
tt3401392,6.2,849
tt3401438,7.4,21
tt3401658,4.1,25
tt3401748,6.4,2887
tt3401882,5.6,42318
tt3401910,5.7,81
tt3401962,7.5,964
tt3402110,6.8,2243
tt3402232,4.9,596
tt3402236,6.5,244711
tt3402274,6.4,7
tt3402542,6.3,227
tt3402594,3.3,670
tt3402708,6.8,21
tt3402834,6.2,126
tt3402880,3.5,483
tt3403120,5.1,312
tt3403134,5.0,10
tt3403310,5.4,52
tt3403352,6.0,31
tt3403628,3.5,7
tt3403700,4.0,784
tt3403776,6.6,313
tt3403944,8.8,20
tt3404092,4.6,12
tt3404140,7.7,6332
tt3404158,6.8,6190
tt3404234,6.7,287
tt3404246,5.1,1245
tt3405166,7.0,30
tt3405172,6.4,21
tt3405186,4.9,12
tt3405236,6.8,43765
tt3405422,6.6,106
tt3405714,5.7,7203
tt3405932,7.4,16
tt3406172,5.9,44
tt3406296,5.2,140
tt3406442,8.3,16
tt3406660,5.8,15
tt3406888,5.8,227
tt3407064,6.6,18
tt3407208,6.2,506
tt3407236,6.4,222
tt3407278,3.3,16
tt3407316,6.8,184
tt3407422,6.3,14
tt3407428,6.0,1424
tt3407486,6.7,51
tt3407562,4.2,966
tt3407604,4.6,122
tt3407614,6.5,1035
tt3407630,4.2,215
tt3407878,5.3,38
tt3407894,4.3,29
tt3408038,8.4,39
tt3408060,5.8,48
tt3408656,5.2,29
tt3408708,6.4,10
tt3408768,5.3,7
tt3408808,2.3,11
tt3408826,8.9,227
tt3408866,2.4,10
tt3408894,5.4,607
tt3409208,3.7,73
tt3409270,4.6,44
tt3409362,5.4,22
tt3409392,7.1,17312
tt3409432,8.0,29
tt3409440,6.7,4264
tt3409640,4.8,195
tt3409848,6.7,6362
tt3410408,6.8,8238
tt3410654,7.7,224
tt3410834,5.7,119186
tt3410954,4.3,90
tt3410974,3.5,6
tt3411028,4.7,16
tt3411076,5.9,67
tt3411398,3.3,49
tt3411414,6.4,110
tt3411420,5.0,1130
tt3411432,5.8,4644
tt3411444,6.7,55496
tt3411556,8.8,569
tt3411572,5.8,101
tt3411580,6.0,7
tt3411684,5.5,8
tt3411756,7.3,9
tt3411940,4.0,13
tt3411962,5.3,28
tt3412034,6.3,27
tt3412662,3.5,84
tt3412738,5.4,1330
tt3412778,6.0,15
tt3412784,4.9,566
tt3412964,4.7,206
tt3413018,7.0,2252
tt3413242,4.9,44
tt3413534,5.9,109
tt3413688,4.0,8
tt3413690,5.5,140
tt3413692,6.2,188
tt3413772,6.2,136
tt3413916,6.3,64
tt3413926,7.2,16
tt3414052,5.6,39
tt3414056,7.7,10
tt3414164,6.2,17
tt3414274,5.5,314
tt3414950,5.1,13
tt3414954,6.2,1304
tt3414960,6.7,124
tt3415150,7.6,86
tt3415214,6.1,14
tt3415324,8.1,39
tt3415354,4.4,33
tt3415358,4.9,597
tt3415374,6.8,30
tt3415398,6.5,15
tt3415554,6.5,267
tt3415566,5.8,73
tt3415620,5.9,15
tt3415656,7.8,19
tt3415660,5.9,21
tt3415686,3.4,60
tt3415692,5.3,548
tt3415724,5.3,30
tt3415846,5.1,41
tt3415992,6.0,1068
tt3416090,4.9,14
tt3416200,2.7,125
tt3416386,5.2,296
tt3416480,6.3,10
tt3416492,7.1,8
tt3416532,7.5,86978
tt3416536,6.3,17785
tt3416674,4.9,372
tt3416742,7.6,177187
tt3416744,7.2,30395
tt3416828,5.6,64962
tt3416908,6.8,28
tt3417172,3.6,150
tt3417314,4.0,32
tt3417316,5.5,133
tt3417422,8.3,40243
tt3417470,6.0,354
tt3417608,8.3,58
tt3417756,6.7,6940
tt3417764,4.7,73
tt3417854,6.4,6734
tt3417942,6.4,9
tt3418064,2.9,295
tt3418092,6.8,14
tt3418192,7.9,17
tt3418214,7.7,7
tt3418424,5.0,877
tt3418604,7.7,1265
tt3418844,4.0,340
tt3418854,4.0,163
tt3418898,2.5,64
tt3418914,8.5,8
tt3418972,5.4,63
tt3419036,6.2,55
tt3419324,7.6,17
tt3419864,6.8,100
tt3419880,6.1,70
tt3419894,6.7,2311
tt3419906,3.5,62
tt3419966,6.1,32
tt3420028,5.3,65
tt3420060,5.4,725
tt3420064,5.0,211
tt3420108,5.9,1615
tt3420504,6.9,74833
tt3420534,6.6,278
tt3420538,5.0,86
tt3420684,6.1,11
tt3420716,4.6,8
tt3420734,7.6,36
tt3420762,6.2,39
tt3420848,6.2,1590
tt3420850,5.7,1609
tt3421036,5.0,328
tt3421052,7.1,17
tt3421116,5.0,695
tt3421124,4.3,1069
tt3421186,5.2,440
tt3421192,1.9,9
tt3421204,4.8,170
tt3421246,5.7,634
tt3421296,5.5,15
tt3421318,6.7,118
tt3421354,5.3,100
tt3421362,5.7,15
tt3421398,6.5,73
tt3421454,7.1,511
tt3421514,6.0,8589
tt3421614,6.6,557
tt3421616,4.7,437
tt3421738,4.6,490
tt3421780,5.6,145
tt3421786,3.2,124
tt3421854,6.2,20
tt3422078,7.2,7619
tt3422094,7.4,1518
tt3422124,6.2,8
tt3422272,6.6,73
tt3422314,4.7,316
tt3422390,6.5,277
tt3422416,5.9,318
tt3422428,5.1,205
tt3422462,4.5,1268
tt3422490,6.5,78
tt3422606,6.4,223
tt3422622,6.2,93
tt3422716,4.5,536
tt3424652,5.7,188
tt3424668,6.7,43
tt3424690,4.8,3859
tt3424758,5.6,212
tt3424914,6.3,357
tt3425034,6.5,2900
tt3425064,6.0,8
tt3425108,4.7,251
tt3425150,8.0,59
tt3425300,4.0,202
tt3425336,6.6,36
tt3425402,4.5,642
tt3425408,3.9,110
tt3425640,4.0,10
tt3425772,6.8,850
tt3426030,6.4,26
tt3426144,6.8,86
tt3426262,7.9,1699
tt3426268,6.5,77
tt3426270,3.2,28
tt3426282,4.9,37
tt3426294,5.9,318
tt3426300,7.1,213
tt3426810,4.2,333
tt3427034,2.2,17
tt3427314,5.5,11
tt3427324,4.9,745
tt3428458,6.3,38
tt3428606,4.8,9
tt3428882,8.1,41
tt3428892,7.4,33
tt3429014,6.2,649
tt3429298,1.9,970
tt3429322,6.9,19
tt3429340,4.6,478
tt3429498,5.6,152
tt3429514,6.5,17
tt3429540,7.2,69
tt3429758,5.3,48
tt3429774,4.0,67
tt3429784,6.2,70
tt3429896,6.2,179
tt3430022,2.9,18
tt3430042,4.2,849
tt3430416,6.6,3212
tt3430482,4.9,239
tt3430548,6.7,3391
tt3430692,8.3,9
tt3430694,5.4,366
tt3430702,3.0,41
tt3431016,5.1,1204
tt3431188,5.8,309
tt3431342,3.1,11
tt3431598,7.0,817
tt3431694,4.9,10
tt3431714,4.8,542
tt3431756,3.3,16
tt3431782,5.3,157
tt3431786,5.6,211
tt3431788,3.6,6
tt3431806,5.4,126
tt3431812,6.8,152
tt3432010,6.6,66
tt3432286,5.0,423
tt3432420,5.7,8
tt3432434,4.2,52
tt3432552,5.2,1397
tt3432586,6.5,41
tt3432698,8.8,26
tt3432886,6.1,205
tt3433028,6.5,7
tt3433074,4.2,5291
tt3433082,4.1,12
tt3433158,7.8,27
tt3433170,5.0,453
tt3433276,3.1,55
tt3433358,6.4,1815
tt3433622,5.6,161
tt3433632,6.6,2395
tt3433668,4.4,119
tt3433996,7.3,12
tt3434122,7.3,308
tt3434326,8.6,13
tt3435570,5.5,248
tt3435612,5.9,774
tt3435632,5.2,19
tt3436038,5.3,10
tt3436572,3.6,183
tt3437164,1.2,242
tt3437240,1.9,214
tt3437354,6.4,484
tt3437498,7.9,80
tt3437500,8.0,7
tt3437514,7.2,24
tt3437722,8.0,14
tt3437996,5.5,71
tt3438208,6.7,1220
tt3438252,8.2,1246
tt3438354,7.0,8735
tt3438508,7.7,21
tt3438514,6.2,291
tt3438720,5.0,89
tt3438734,2.8,9
tt3438754,7.2,59
tt3439114,3.5,1564
tt3439430,5.2,12
tt3439694,6.6,76
tt3439758,6.8,42
tt3439890,5.6,208
tt3440132,6.2,136
tt3440154,6.3,21
tt3440246,7.4,16
tt3440670,9.0,14
tt3441002,6.4,15
tt3441176,8.2,37
tt3441228,6.8,38
tt3441274,8.3,26
tt3441310,4.0,6
tt3441366,3.4,66
tt3441526,7.8,6
tt3441816,7.7,28
tt3442006,6.4,36924
tt3442126,4.0,142
tt3442634,6.3,372
tt3442726,5.5,144
tt3442788,7.1,148
tt3442840,7.7,13
tt3442844,1.4,20
tt3442990,5.8,8470
tt3443208,2.3,138
tt3443288,4.0,38
tt3443312,5.6,40
tt3443476,4.5,11
tt3443496,6.3,33
tt3443538,6.6,33
tt3443810,7.2,17
tt3443904,5.5,44
tt3444008,6.4,375
tt3444018,7.5,30
tt3444184,4.9,1715
tt3444206,3.4,441
tt3444514,7.7,22
tt3444616,6.1,253
tt3444660,4.1,40
tt3445004,6.5,22
tt3445074,6.5,13
tt3445280,3.5,690
tt3445292,5.4,47
tt3445306,4.6,38
tt3445390,8.0,13
tt3445438,5.3,295
tt3445484,6.8,295
tt3445580,6.2,3879
tt3445702,6.7,9164
tt3446062,5.6,141
tt3446326,8.0,16
tt3446330,5.3,1541
tt3446426,7.6,1469
tt3446626,5.9,190
tt3446852,6.1,642
tt3446862,6.1,156
tt3446876,6.9,66
tt3446906,5.3,492
tt3446908,6.7,111
tt3447056,5.7,27
tt3447294,7.0,10
tt3447364,7.7,22875
tt3447462,7.4,15
tt3447676,5.2,352
tt3447830,4.5,118
tt3447876,3.5,169
tt3448124,3.2,397
tt3448226,6.0,6596
tt3449006,5.2,2183
tt3449200,5.7,172
tt3449238,5.0,116
tt3449292,8.0,18953
tt3449302,3.0,342
tt3449320,4.8,984
tt3449322,4.4,393
tt3449500,6.8,15
tt3449560,7.6,11
tt3449588,4.6,634
tt3449658,5.6,461
tt3449664,5.6,113
tt3449670,2.1,61
tt3449788,5.4,54
tt3449978,4.0,23
tt3450028,6.2,7
tt3450112,6.0,147
tt3450116,4.3,938
tt3450134,4.1,1859
tt3450178,5.2,75
tt3450200,3.1,26
tt3450306,7.8,8
tt3450650,4.4,37121
tt3450900,6.1,15486
tt3450958,7.4,249048
tt3451096,6.8,343
tt3451230,6.3,9122
tt3451254,6.5,92
tt3451330,5.0,30
tt3451350,5.5,585
tt3451406,8.2,9
tt3451498,6.1,1127
tt3451500,5.2,873
tt3451660,5.6,464
tt3451716,7.3,25
tt3451720,6.6,2812
tt3451956,3.3,266
tt3451968,5.4,118
tt3451984,4.5,908
tt3452748,8.6,9
tt3452884,8.1,113
tt3452948,6.7,1517
tt3452966,6.0,77
tt3453008,6.2,562
tt3453052,6.3,3020
tt3453106,8.2,7
tt3453350,7.0,6
tt3453580,3.3,273
tt3453600,6.5,49
tt3453648,3.7,364
tt3453938,7.7,20
tt3453964,6.1,143
tt3454026,8.3,10
